timestamp,evento
9189995,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9191190,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9191190,Importatore 22 ha importato
9194471,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9196341,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9196341,Importatore 22 ha importato
9199366,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9201223,Importatore 24 ha importato
9201223,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9201743,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9202817,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9202817,Importatore 25 ha importato
9207362,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9208677,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9208677,Importatore 22 ha importato
9209609,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9210730,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9210730,Importatore 26 ha importato
9212727,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9213652,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9213652,Importatore 20 ha importato
9215990,Consumatore con id 7 ha acquistato da 38
9217854,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9220106,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9220106,Importatore 18 ha importato
9223892,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9224904,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9224904,Importatore 18 ha importato
9226105,Consumatore con id 13 ha acquistato da 39
9230708,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9232668,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9232668,Importatore 18 ha importato
9237370,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9239509,Consumatore con id 6 ha acquistato da 40
9239693,Importatore 22 ha importato
9239693,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9244185,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9245640,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9245640,Importatore 18 ha importato
9250213,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9251100,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9251100,Importatore 25 ha importato
9255079,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9256562,Importatore 24 ha importato
9256562,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9261116,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9262129,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9262129,Importatore 18 ha importato
9265935,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9267441,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9267441,Importatore 26 ha importato
9272688,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9274602,Importatore 21 ha importato
9274602,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9277934,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9279683,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9279683,Importatore 23 ha importato
9280894,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9282679,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9282679,Importatore 18 ha importato
9286875,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9287907,Importatore 25 ha importato
9287907,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9290830,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9291808,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9291808,Importatore 22 ha importato
9297550,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9299095,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9299095,Importatore 24 ha importato
9305024,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9305911,Importatore 24 ha importato
9305911,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9309026,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9309916,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9309916,Importatore 26 ha importato
9313942,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9315500,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9315500,Importatore 18 ha importato
9316456,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9317767,Importatore 18 ha importato
9317767,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9322406,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9323432,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9323432,Importatore 26 ha importato
9329486,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9330445,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9330445,Importatore 20 ha importato
9333072,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9334863,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9334863,Importatore 18 ha importato
9339181,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9340074,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9340074,Importatore 20 ha importato
9346025,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9347097,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9347097,Importatore 24 ha importato
9352132,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9353162,Importatore 26 ha importato
9353162,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9357640,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9358620,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9358620,Importatore 25 ha importato
9362690,Consumatore con id 10 ha acquistato da 40
9364027,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9364918,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9364918,Importatore 26 ha importato
9371596,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9372766,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9372766,Importatore 23 ha importato
9377429,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9379345,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9379345,Importatore 24 ha importato
9384312,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9385227,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9385227,Importatore 25 ha importato
9390256,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9391198,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9391198,Importatore 21 ha importato
9397787,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9399099,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9399099,Importatore 22 ha importato
9404576,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9405677,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9405677,Importatore 26 ha importato
9407946,Consumatore con id 11 ha acquistato da 38
9411041,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9411944,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9411944,Importatore 20 ha importato
9414923,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9416478,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9416478,Importatore 24 ha importato
9416548,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9417467,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9417467,Importatore 25 ha importato
9421047,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9421969,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9421969,Importatore 18 ha importato
9424443,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9425434,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9425434,Importatore 20 ha importato
9426747,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9428014,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9428014,Importatore 18 ha importato
9428838,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9429940,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9429940,Importatore 24 ha importato
9434209,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9435295,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9435295,Importatore 18 ha importato
9436222,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9437140,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9437140,Importatore 19 ha importato
9440201,Consumatore con id 8 ha acquistato da 36
9442829,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9443715,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9443715,Importatore 24 ha importato
9447099,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9448668,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9448668,Importatore 22 ha importato
9453447,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9454356,Importatore 19 ha importato
9454356,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9455093,Consumatore con id 9 ha acquistato da 39
9455276,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9456752,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9456752,Importatore 18 ha importato
9460217,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9462035,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9462035,Importatore 23 ha importato
9467668,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9468824,Importatore 24 ha importato
9468824,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9473588,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9475883,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9475883,Importatore 24 ha importato
9479362,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9480373,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9480373,Importatore 25 ha importato
9485174,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9486758,Importatore 23 ha importato
9486758,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9491998,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9493589,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9493589,Importatore 25 ha importato
9494462,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9495824,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9495824,Importatore 19 ha importato
9497716,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9498663,Importatore 21 ha importato
9498663,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9503640,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9504654,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9504654,Importatore 19 ha importato
9505714,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9506720,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9506720,Importatore 24 ha importato
9513208,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9514392,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9514392,Importatore 24 ha importato
9518973,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9519853,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9519853,Importatore 25 ha importato
9526688,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9528053,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9528053,Importatore 26 ha importato
9531936,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9532929,Importatore 22 ha importato
9532929,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9534640,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9535980,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9535980,Importatore 20 ha importato
9540139,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9541256,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9541256,Importatore 19 ha importato
9547226,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9548681,Importatore 22 ha importato
9548681,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9549078,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9550562,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9550562,Importatore 25 ha importato
9555802,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9557163,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9557163,Importatore 20 ha importato
9561149,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9562293,Importatore 21 ha importato
9562293,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9566930,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9568276,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9568276,Importatore 20 ha importato
9574553,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9576296,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9576296,Importatore 23 ha importato
9577498,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9578682,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9578682,Importatore 18 ha importato
9584659,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9585629,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9585629,Importatore 23 ha importato
9590192,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9592387,Importatore 26 ha importato
9592387,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9596053,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9597101,Importatore 21 ha importato
9597101,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9599376,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9601386,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9601386,Importatore 20 ha importato
9601666,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9602744,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9602744,Importatore 20 ha importato
9607922,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9608949,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9608949,Importatore 21 ha importato
9613443,Consumatore con id 17 ha acquistato da 40
9614668,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9615539,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9615539,Importatore 19 ha importato
9619150,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9620145,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9620145,Importatore 21 ha importato
9623605,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9624719,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9624719,Importatore 24 ha importato
9630168,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9631327,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9631327,Importatore 19 ha importato
9635680,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9637378,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9637378,Importatore 24 ha importato
9642124,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9643121,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9643121,Importatore 22 ha importato
9649545,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9651505,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9651505,Importatore 20 ha importato
9652516,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9653486,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9653486,Importatore 21 ha importato
9654984,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9655868,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9655868,Importatore 21 ha importato
9659488,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9660773,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9660773,Importatore 23 ha importato
9666781,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9667907,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9667907,Importatore 21 ha importato
9669468,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9670509,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9670509,Importatore 19 ha importato
9676560,Consumatore con id 15 ha acquistato da 41
9677285,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9678235,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9678235,Importatore 20 ha importato
9684104,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9685023,Importatore 26 ha importato
9685023,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9689664,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9690545,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9690545,Importatore 23 ha importato
9694255,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9695354,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9695354,Importatore 21 ha importato
9699779,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9701023,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9701023,Importatore 25 ha importato
9704991,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9706218,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9706218,Importatore 21 ha importato
9710395,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9711528,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9711528,Importatore 18 ha importato
9717566,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9718523,Importatore 20 ha importato
9718523,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9724332,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9725269,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9725269,Importatore 22 ha importato
9730106,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9731670,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9731670,Importatore 24 ha importato
9735243,Consumatore con id 16 ha acquistato da 36
9737331,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9739123,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9739123,Importatore 25 ha importato
9743265,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9744173,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9744173,Importatore 19 ha importato
9750035,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9750903,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9750903,Importatore 23 ha importato
9757549,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9758806,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9758806,Importatore 26 ha importato
9761244,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9762177,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9762177,Importatore 25 ha importato
9768405,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9769769,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9769769,Importatore 26 ha importato
9772464,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9773402,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9773402,Importatore 18 ha importato
9778905,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9780586,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9780586,Importatore 23 ha importato
9781902,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9782798,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9782798,Importatore 19 ha importato
9788955,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9789826,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9789826,Importatore 21 ha importato
9795718,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9797249,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9797249,Importatore 22 ha importato
9801560,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9802907,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9802907,Importatore 19 ha importato
9803328,Consumatore con id 12 ha acquistato da 37
9807821,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9808971,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9808971,Importatore 22 ha importato
9811329,Consumatore con id 6 ha acquistato da 40
9813466,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9815313,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9815313,Importatore 20 ha importato
9817961,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9819029,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9819029,Importatore 18 ha importato
9824107,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9825217,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9825217,Importatore 24 ha importato
9830944,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9831635,Consumatore con id 14 ha acquistato da 38
9832692,Importatore 24 ha importato
9832692,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9836301,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9837385,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9837385,Importatore 24 ha importato
9839038,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9840033,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9840033,Importatore 19 ha importato
9841485,Consumatore con id 7 ha acquistato da 38
9842323,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9843211,Importatore 20 ha importato
9843211,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9845537,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9846673,Importatore 26 ha importato
9846673,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9848131,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9849461,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9849461,Importatore 21 ha importato
9852996,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9854269,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9854269,Importatore 25 ha importato
9855099,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9856549,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9856549,Importatore 19 ha importato
9860176,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9861181,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9861181,Importatore 26 ha importato
9864523,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9866348,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9866348,Importatore 20 ha importato
9869224,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9871056,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9871056,Importatore 26 ha importato
9872889,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9874528,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9874528,Importatore 19 ha importato
9879207,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9880222,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9880222,Importatore 20 ha importato
9884715,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9885611,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9885611,Importatore 23 ha importato
9891232,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9892180,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9892180,Importatore 19 ha importato
9897006,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9898865,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9898865,Importatore 25 ha importato
9904160,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9905695,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9905695,Importatore 25 ha importato
9907584,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9909172,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9909172,Importatore 21 ha importato
9910273,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
9911624,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
9911624,Importatore 26 ha importato
